row_type,subject,subject_kind,triple_count,rdf_types,labels,subject_iri,subject_curie,ont:fullName,rdf:type,rdfs:label,label,ont:issuanceSignerRole,ont:issuanceSignerCpf,ont:registrationSignerRole,ont:registrationSignerCpf,ont:hasSignatureRole,ont:signatureDateTime,ont:institutionallySignedBy,ont:certifiedBy,ont:hasSignatureFormat,ont:hasTimestamp,ont:timestampDateTime,ont:validationCodeValue,ont:awardsTitle,ont:hasAddress,ont:conclusionDate,ont:identifier,ont:courseName,ont:awardsDegree,ont:hasQualification,ont:codeEmec,ont:workloadHours,ont:emphasis,ont:hasModeOfDelivery,ont:hasEmecProcessingInfo,ont:otherAwardedTitle,ont:hasRegistration,ont:environment,ont:issuedBy,ont:version,ont:issueDate,ont:isAccessibleVia,ont:hasSignature,ont:hasStatus,ont:hasValidationCode,ont:hasIssuanceSigner,ont:hasAcademicDocumentation,ont:hasTranscript,ont:registeredBy,ont:hasHolder,ont:hasProgram,ont:nationality,ont:hasBirthPlace,ont:cpf,ont:hasIssuanceResponsibilitySigner,ont:federativeUnit,ont:countryName,ont:streetAddress,ont:postalCode,ont:municipality,ont:qualificationName,ont:qualificationDate,ont:cnpj,ont:institutionMecCode,ont:birthFederativeUnitCode,ont:birthMunicipalityName,ont:ibgeMunicipalityCode,ont:foreignBirthMunicipalityName,ont:registrySequence,ont:registrationDate,ont:hasRegistrationResponsible,ont:registrationNumber,ont:registrationAdditionalInformation,ont:academicDocumentationRequestId,ont:registryPage,ont:registryBook,ont:diplomaExpeditionDate,ont:degreeConferralDate,ont:diplomaProcessNumber,ont:hasRegistrationSigner,ont:responsibleName,ont:responsibleCpf,ont:responsibleInternalId,ont:issuanceResponsibilitySignerCpf,ont:issuanceResponsibilitySignerDesignationAct,ont:issuanceResponsibilitySignerName,ont:issuanceResponsibilitySignerRole,ont:emecRegistrationDate,ont:emecProcessType,ont:emecProcessNumber,ont:emecProtocolDate,dcterms:description,dcterms:created,dcterms:title,owl:imports,rdfs:comment,dcterms:source
entity,rec:assinanteEmissaoLote033,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0621,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote033,rec:assinanteEmissaoLote033,Pessoa Fictícia-0026,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote033,Assinante da emissao sintetico Lote033,Diretor Academico,CPF-FICTICIO-0159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote034,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0622,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote034,rec:assinanteEmissaoLote034,Pessoa Fictícia-0031,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote034,Assinante da emissao sintetico Lote034,Diretora Academica,CPF-FICTICIO-0163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote035,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0623,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote035,rec:assinanteEmissaoLote035,Assinante Fictício-0005,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote035,Assinante da emissao sintetico Lote035,Secretario Geral Academico,CPF-FICTICIO-0168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote036,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0624,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote036,rec:assinanteEmissaoLote036,Assinante Fictício-0010,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote036,Assinante da emissao sintetico Lote036,Secretaria Geral Academica,CPF-FICTICIO-0172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote037,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0625,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote037,rec:assinanteEmissaoLote037,Assinante Fictício-0015,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote037,Assinante da emissao sintetico Lote037,Pro-Reitor de Graduacao,CPF-FICTICIO-0176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote038,iri,6,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Pessoa Fictícia-0626,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote038,rec:assinanteEmissaoLote038,Assinante Fictício-0020,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Assinante da emissao sintetico Lote038,Assinante da emissao sintetico Lote038,Pro-Reitora de Graduacao,CPF-FICTICIO-0180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote039,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0627,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote039,rec:assinanteEmissaoLote039,Assinante Fictício-0025,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote039,Assinante da emissao sintetico Lote039,Reitor,CPF-FICTICIO-0184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote040,iri,6,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Pessoa Fictícia-0628,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote040,rec:assinanteEmissaoLote040,Assinante Fictício-0030,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Assinante da emissao sintetico Lote040,Assinante da emissao sintetico Lote040,Reitora,CPF-FICTICIO-0189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote041,iri,6,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Pessoa Fictícia-0629,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote041,rec:assinanteEmissaoLote041,Pessoa Fictícia-0006,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Assinante da emissao sintetico Lote041,Assinante da emissao sintetico Lote041,Diretor Academico,CPF-FICTICIO-0193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote042,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0630,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote042,rec:assinanteEmissaoLote042,Pessoa Fictícia-0011,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote042,Assinante da emissao sintetico Lote042,Diretora Academica,CPF-FICTICIO-0197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote043,iri,6,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Pessoa Fictícia-0631,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote043,rec:assinanteEmissaoLote043,Pessoa Fictícia-0016,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Assinante da emissao sintetico Lote043,Assinante da emissao sintetico Lote043,Secretario Geral Academico,CPF-FICTICIO-0201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote044,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0632,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote044,rec:assinanteEmissaoLote044,Pessoa Fictícia-0021,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote044,Assinante da emissao sintetico Lote044,Secretaria Geral Academica,CPF-FICTICIO-0205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote045,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0633,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote045,rec:assinanteEmissaoLote045,Pessoa Fictícia-0026,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote045,Assinante da emissao sintetico Lote045,Pro-Reitor de Graduacao,CPF-FICTICIO-0210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote046,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0634,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote046,rec:assinanteEmissaoLote046,Pessoa Fictícia-0031,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote046,Assinante da emissao sintetico Lote046,Pro-Reitora de Graduacao,CPF-FICTICIO-0214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote047,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0635,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote047,rec:assinanteEmissaoLote047,Assinante Fictício-0005,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote047,Assinante da emissao sintetico Lote047,Reitor,CPF-FICTICIO-0218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote048,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0636,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote048,rec:assinanteEmissaoLote048,Assinante Fictício-0010,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote048,Assinante da emissao sintetico Lote048,Reitora,CPF-FICTICIO-0222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote049,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0637,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote049,rec:assinanteEmissaoLote049,Assinante Fictício-0015,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote049,Assinante da emissao sintetico Lote049,Diretor Academico,CPF-FICTICIO-0226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote050,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0638,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote050,rec:assinanteEmissaoLote050,Assinante Fictício-0020,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote050,Assinante da emissao sintetico Lote050,Diretora Academica,CPF-FICTICIO-0231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote051,iri,6,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Pessoa Fictícia-0639,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote051,rec:assinanteEmissaoLote051,Assinante Fictício-0025,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Assinante da emissao sintetico Lote051,Assinante da emissao sintetico Lote051,Secretario Geral Academico,CPF-FICTICIO-0235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote052,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0640,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote052,rec:assinanteEmissaoLote052,Assinante Fictício-0030,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote052,Assinante da emissao sintetico Lote052,Secretaria Geral Academica,CPF-FICTICIO-0239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote053,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0641,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote053,rec:assinanteEmissaoLote053,Pessoa Fictícia-0006,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote053,Assinante da emissao sintetico Lote053,Pro-Reitor de Graduacao,CPF-FICTICIO-0243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote054,iri,6,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Pessoa Fictícia-0642,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote054,rec:assinanteEmissaoLote054,Pessoa Fictícia-0011,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Assinante da emissao sintetico Lote054,Assinante da emissao sintetico Lote054,Pro-Reitora de Graduacao,CPF-FICTICIO-0247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote055,iri,6,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Pessoa Fictícia-0643,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote055,rec:assinanteEmissaoLote055,Pessoa Fictícia-0016,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Assinante da emissao sintetico Lote055,Assinante da emissao sintetico Lote055,Reitor,CPF-FICTICIO-0252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote056,iri,6,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Pessoa Fictícia-0644,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote056,rec:assinanteEmissaoLote056,Pessoa Fictícia-0021,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Assinante da emissao sintetico Lote056,Assinante da emissao sintetico Lote056,Reitora,CPF-FICTICIO-0256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote057,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0645,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote057,rec:assinanteEmissaoLote057,Pessoa Fictícia-0026,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote057,Assinante da emissao sintetico Lote057,Diretor Academico,CPF-FICTICIO-0260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote058,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0646,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote058,rec:assinanteEmissaoLote058,Pessoa Fictícia-0031,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote058,Assinante da emissao sintetico Lote058,Diretora Academica,CPF-FICTICIO-0264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote059,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0647,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote059,rec:assinanteEmissaoLote059,Assinante Fictício-0005,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote059,Assinante da emissao sintetico Lote059,Secretario Geral Academico,CPF-FICTICIO-0268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote060,iri,6,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Pessoa Fictícia-0648,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote060,rec:assinanteEmissaoLote060,Assinante Fictício-0010,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Assinante da emissao sintetico Lote060,Assinante da emissao sintetico Lote060,Secretaria Geral Academica,CPF-FICTICIO-0273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote061,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0649,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote061,rec:assinanteEmissaoLote061,Assinante Fictício-0015,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote061,Assinante da emissao sintetico Lote061,Pro-Reitor de Graduacao,CPF-FICTICIO-0277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote062,iri,6,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Pessoa Fictícia-0650,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote062,rec:assinanteEmissaoLote062,Assinante Fictício-0020,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Assinante da emissao sintetico Lote062,Assinante da emissao sintetico Lote062,Pro-Reitora de Graduacao,CPF-FICTICIO-0281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote063,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0651,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote063,rec:assinanteEmissaoLote063,Assinante Fictício-0025,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote063,Assinante da emissao sintetico Lote063,Reitor,CPF-FICTICIO-0285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote064,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0652,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote064,rec:assinanteEmissaoLote064,Assinante Fictício-0030,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote064,Assinante da emissao sintetico Lote064,Reitora,CPF-FICTICIO-0289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote065,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0653,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote065,rec:assinanteEmissaoLote065,Pessoa Fictícia-0006,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote065,Assinante da emissao sintetico Lote065,Diretor Academico,CPF-FICTICIO-0294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote066,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0654,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote066,rec:assinanteEmissaoLote066,Pessoa Fictícia-0011,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote066,Assinante da emissao sintetico Lote066,Diretora Academica,CPF-FICTICIO-0298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote067,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0655,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote067,rec:assinanteEmissaoLote067,Pessoa Fictícia-0016,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote067,Assinante da emissao sintetico Lote067,Secretario Geral Academico,CPF-FICTICIO-0302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote068,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0656,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote068,rec:assinanteEmissaoLote068,Pessoa Fictícia-0021,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote068,Assinante da emissao sintetico Lote068,Secretaria Geral Academica,CPF-FICTICIO-0306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote069,iri,6,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Pessoa Fictícia-0657,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote069,rec:assinanteEmissaoLote069,Pessoa Fictícia-0026,ont:AssinanteEmissao | ont:RepresentanteInstitucionalEmissora,Assinante da emissao sintetico Lote069,Assinante da emissao sintetico Lote069,Pro-Reitor de Graduacao,CPF-FICTICIO-0310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote070,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0658,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote070,rec:assinanteEmissaoLote070,Pessoa Fictícia-0031,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote070,Assinante da emissao sintetico Lote070,Pro-Reitora de Graduacao,CPF-FICTICIO-0315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote071,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0659,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote071,rec:assinanteEmissaoLote071,Assinante Fictício-0005,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote071,Assinante da emissao sintetico Lote071,Reitor,CPF-FICTICIO-0319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteEmissaoLote072,iri,6,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Pessoa Fictícia-0660,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteEmissaoLote072,rec:assinanteEmissaoLote072,Assinante Fictício-0010,ont:RepresentanteInstitucionalEmissora | ont:AssinanteEmissao,Assinante da emissao sintetico Lote072,Assinante da emissao sintetico Lote072,Reitora,CPF-FICTICIO-0323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
